# Photometry of EPIC-210508766
# 
# Description
# 
#     This photometry was produced by Erik Petigura using the `k2phot`
#     code. We used a stationary 13.0 pixel aperture to
#     construct simple aperture photometry from the K2 target pixel
#     file. We then modeled time- and position-dependent photometric
#     variability. The size and shape of the aperture was chosen to
#     minimize noise on three-hour timescales.
# 
# Attribution
# 
#     If you use this photometry, please cite
# 
#     1. Petigura et al. 2015, ApJ, 811, 102
#     2. Aigrain et al. 2016, MNRAS, 459, 2408
# 
# Code Availability
# 
#     Public URL: https://github.com/petigura/k2phot
#     Version: v1.0
#     Git SHA: 0e63443fee2083618488daec2635a9d1af284731
# 
# Column Description
# 
#     t (float): Time [BJD_TDB]
#     cad (int): Unique cadence number
#     fbg (float): Background flux [e-/s/pixel]
#     fsap (float): Simple aperture photometry [e-/s]
#     fdt_t_rollmed (float): Flux after removing variability associated with
#          pixel position [e-/s]
#     fdt_t_roll_2D (float): Flux after removing variability associated with
#          pixel position and time [e-/s]
#     bgmask (bool): Outlier in background flux
#     thrustermask (bool): Thruster fire
#     fdtmask (bool): Observation excluded from Gaussian process model
#     fmask (bool): Observation ignored in transit search
#
t,cad,fsap,fbg,fdt_t_rollmed,fdt_t_roll_2D,bgmask,thrustermask,fdtmask,fmask
2457101.519876,105688,40255.026714,14.504200,40285.526452,40327.821741,False,False,False,False
2457101.540308,105689,40247.016628,14.424656,40281.226628,40324.028751,False,False,False,False
2457101.560739,105690,40252.405086,14.018426,40289.942324,40333.253613,False,False,False,False
2457101.581171,105691,40245.355269,13.931294,40289.762844,40333.585621,False,False,False,False
2457101.601603,105692,40220.979503,15.189446,40271.324107,40315.660682,False,False,False,False
2457101.622034,105693,40227.046364,15.209923,40276.156999,40321.009668,False,False,False,False
2457101.642466,105694,40214.636406,14.476570,40268.087107,40313.458150,False,False,False,False
2457101.662897,105695,40231.384049,13.112834,40289.161326,40335.053018,False,False,False,False
2457101.683329,105696,40206.830942,14.781004,40268.085082,40314.499676,False,False,False,False
2457101.703761,105697,40277.152103,15.639324,40257.115626,40304.055367,False,True,True,True
2457101.724192,105698,40308.217226,14.845968,40287.432582,40334.899699,False,False,False,False
2457101.744624,105699,40288.688869,14.996545,40265.309022,40313.305731,False,False,False,False
2457101.765055,105700,40295.583266,15.153981,40273.248346,40321.776854,False,False,False,False
2457101.785487,105701,40310.651300,15.498075,40289.744108,40338.806598,False,False,False,False
2457101.805918,105702,40299.183510,14.346367,40277.901029,40327.499679,False,False,False,False
2457101.826350,105703,40287.548334,14.921354,40267.098684,40317.235659,False,False,False,False
2457101.846782,105704,40297.570555,15.549540,40279.374491,40330.051933,False,False,False,False
2457101.867213,105705,40289.500843,14.306667,40272.623165,40323.843211,False,False,False,False
2457101.887645,105706,40301.484617,14.588877,40283.883182,40335.647956,False,False,False,False
2457101.908076,105707,40283.938596,14.893035,40267.217764,40319.529365,False,False,False,False
2457101.928508,105708,40302.840849,13.946970,40286.623912,40339.484436,False,False,False,False
2457101.948940,105709,40294.364187,15.326647,40279.409274,40332.820801,False,False,False,False
2457101.969371,105710,40301.632143,15.034674,40288.095166,40342.059755,False,False,False,False
2457101.989803,105711,40303.294349,13.442319,40289.600593,40344.120297,False,False,False,False
2457102.010235,105712,40288.671404,15.384146,40276.248352,40331.325208,False,False,False,False
2457102.030666,105713,40278.318810,14.733600,40268.040894,40323.676918,False,False,False,False
2457102.051098,105714,40282.393489,14.930367,40273.472358,40329.669563,False,False,False,False
2457102.071529,105715,40277.861875,15.225448,40271.595982,40328.356357,False,False,False,False
2457102.091961,105716,40277.552680,14.605008,40271.733811,40329.059331,False,False,False,False
2457102.112393,105717,40266.237988,15.406315,40262.650274,40320.542909,False,False,False,False
2457102.132824,105718,40284.399026,14.565341,40281.563927,40340.025623,False,False,False,False
2457102.153256,105719,40273.118112,14.300754,40270.709618,40329.742309,False,False,False,False
2457102.173687,105720,40261.698285,15.096129,40263.949719,40323.555325,False,False,False,False
2457102.194119,105721,40272.062010,14.486017,40276.566827,40336.747254,False,False,False,False
2457102.214550,105722,40262.700612,14.290565,40267.949043,40328.706181,False,False,False,False
2457102.234982,105723,40266.052019,14.241186,40272.237686,40333.573415,False,False,False,False
2457102.255414,105724,40261.283179,14.487638,40268.207356,40330.123530,False,False,False,False
2457102.275845,105725,40261.770242,14.538760,40271.607674,40334.106144,False,False,False,False
2457102.296277,105726,40264.683417,14.685239,40275.887849,40338.970446,False,False,False,False
2457102.316708,105727,40267.356221,14.308539,40277.227120,40340.895662,False,False,False,False
2457102.337140,105728,40259.702415,13.619164,40273.355613,40337.611905,False,False,False,False
2457102.357572,105729,40240.264318,14.931612,40255.849060,40320.694884,False,False,False,False
2457102.378003,105730,40239.183306,14.326025,40258.452135,40323.889267,False,False,False,False
2457102.398435,105731,40244.546950,14.530934,40267.578394,40333.608595,False,False,False,False
2457102.418866,105732,40235.401306,14.930099,40260.101943,40326.726950,False,False,False,False
2457102.439298,105733,40238.811649,14.148235,40262.180874,40329.402419,False,False,False,False
2457102.459730,105734,40227.661236,16.412235,40248.266399,40316.086198,False,False,False,False
2457102.480161,105735,40259.876586,13.652516,40278.376167,40346.795913,False,False,False,False
2457102.500593,105736,40251.539936,13.625042,40271.875044,40340.896424,False,False,False,False
2457102.521024,105737,40260.147656,12.982848,40281.765508,40351.390194,False,False,False,False
2457102.541456,105738,40250.865451,14.105088,40271.485499,40341.715139,False,False,False,False
2457102.561888,105739,40243.745554,13.762358,40266.549668,40337.385904,False,False,False,False
2457102.582319,105740,40234.569650,14.682849,40259.091338,40330.535799,False,False,False,False
2457102.602751,105741,40245.198846,14.336459,40270.151512,40342.205803,False,False,False,False
2457102.623182,105742,40220.442755,16.308901,40248.717554,40321.383267,False,False,False,False
2457102.643614,105743,40219.437314,14.602324,40248.904765,40322.183486,False,False,False,False
2457102.664046,105744,40225.620376,13.984380,40256.382032,40330.275323,False,False,False,False
2457102.684477,105745,40228.704633,14.048766,40262.918765,40337.428176,False,False,False,False
2457102.704909,105746,40213.278410,14.238230,40248.330437,40323.457504,False,False,False,False
2457102.725340,105747,40215.655919,14.670463,40257.221339,40332.967583,False,False,False,False
2457102.745772,105748,40192.594872,14.485187,40237.932080,40314.299009,False,False,False,False
2457102.766204,105749,40175.606387,13.762589,40220.349975,40297.339074,False,False,False,False
2457102.786635,105750,40160.621936,14.857575,40209.300736,40286.913485,False,False,False,False
2457102.807067,105751,40189.532172,14.502683,40239.452179,40317.690041,False,False,False,False
2457102.827498,105752,40184.187222,14.994755,40237.863548,40316.727966,False,False,False,False
2457102.847930,105753,40183.995280,15.657022,40242.089249,40321.581656,False,False,False,False
2457102.868362,105754,40166.389890,15.926375,40222.681067,40302.802884,False,False,False,False
2457102.888793,105755,40191.506881,14.442525,40254.486145,40335.238769,False,False,False,False
2457102.909225,105756,40179.398581,13.863848,40249.119997,40330.504818,False,False,False,False
2457102.950088,105758,40285.067272,14.333271,40266.564523,40349.217844,False,True,True,True
2457102.970519,105759,40265.101488,14.995779,40246.364825,40329.654420,False,False,False,False
2457102.990951,105760,40272.838880,14.846587,40253.988592,40337.915794,False,False,False,False
2457103.011383,105761,40282.532779,14.335435,40262.448940,40347.015057,False,False,False,False
2457103.031814,105762,40259.063650,15.750902,40241.782741,40326.989081,False,False,False,False
2457103.052246,105763,40277.242604,13.996085,40253.913028,40339.760871,False,False,False,False
2457103.072677,105764,40268.113773,14.972057,40245.850122,40332.340742,False,False,False,False
2457103.093109,105765,40284.246024,14.180097,40260.017997,40347.152655,False,False,False,False
2457103.113541,105766,40261.812119,15.497142,40239.262336,40327.042268,False,False,False,False
2457103.133972,105767,40260.607734,15.404935,40236.604430,40325.030868,False,False,False,False
2457103.154404,105768,40275.884609,14.529194,40251.746722,40340.820885,False,False,False,False
2457103.174835,105769,40272.836176,15.002043,40247.919932,40337.643016,False,False,False,False
2457103.195267,105770,40270.575476,15.230715,40245.340321,40335.713509,False,False,False,False
2457103.215699,105771,40263.640132,15.100183,40240.166677,40331.191147,False,False,False,False
2457103.236130,105772,40264.684901,15.369256,40242.609273,40334.286179,False,False,False,False
2457103.256562,105773,40273.583493,15.481124,40253.252616,40345.583099,False,False,False,False
2457103.276993,105774,40266.905602,14.986671,40242.458724,40335.443920,False,False,False,False
2457103.297425,105775,40271.840725,14.254078,40247.370870,40341.011893,False,False,False,False
2457103.317857,105776,40311.090147,14.985483,40286.492332,40380.790285,False,False,False,False
2457103.338288,105777,40265.974256,15.158568,40241.103765,40336.059730,False,False,False,False
2457103.358720,105778,40272.508861,15.243844,40248.881247,40344.496301,False,False,False,False
2457103.379151,105779,40273.488673,14.514611,40249.738229,40346.013435,False,False,False,False
2457103.399583,105780,40264.578483,14.306867,40241.103402,40338.039801,False,False,False,False
2457103.420014,105781,40264.515920,14.731956,40239.723667,40337.322294,False,False,False,False
2457103.440446,105782,40250.476602,15.029773,40226.305500,40324.567378,False,False,False,False
2457103.460878,105783,40249.470538,15.248933,40227.660403,40326.586530,False,False,False,False
2457103.481309,105784,40256.491675,15.347013,40232.265720,40331.857091,False,False,False,False
2457103.501741,105785,40256.096525,15.065042,40231.927873,40332.185470,False,False,False,False
2457103.522172,105786,40262.085549,14.178149,40237.086044,40338.010826,False,False,False,False
2457103.542604,105787,40256.584286,14.863178,40231.379833,40332.972755,False,False,False,False
2457103.563036,105788,40256.369956,15.326795,40232.691783,40334.953786,False,False,False,False
2457103.583467,105789,40259.682336,15.719760,40235.021060,40337.953066,False,False,False,False
2457103.603899,105790,40260.801733,14.861269,40235.276514,40338.879430,False,False,False,False
2457103.624330,105791,40243.429961,15.323857,40218.779707,40323.054439,False,False,False,False
2457103.644762,105792,40250.611313,14.973923,40227.379969,40332.327399,False,False,False,False
2457103.665194,105793,40237.143006,14.403773,40214.876471,40320.497472,False,False,False,False
2457103.685625,105794,40232.153548,15.451802,40208.005674,40314.301104,False,False,False,False
2457103.706057,105795,40250.270160,14.429139,40225.944235,40332.914942,False,False,False,False
2457103.726488,105796,40242.266628,15.001087,40216.590789,40324.237605,False,False,False,False
2457103.746920,105797,40257.299603,14.490172,40232.540892,40340.864639,False,False,False,False
2457103.767351,105798,40226.088284,15.215011,40199.749325,40308.750810,False,False,False,False
2457103.787783,105799,40257.537270,14.743034,40232.201745,40341.881763,False,False,False,False
2457103.808215,105800,40241.244532,14.876677,40218.957836,40329.317171,False,False,False,False
2457103.828646,105801,40226.359332,14.949464,40204.014282,40315.053700,False,False,False,False
2457103.849078,105802,40236.758460,15.222531,40215.881670,40327.601934,False,False,False,False
2457103.869509,105803,40221.860963,15.948115,40201.061305,40313.463158,False,False,False,False
2457103.889941,105804,40236.974640,15.027802,40215.228090,40328.312261,False,False,False,False
2457103.910372,105805,40248.033557,13.770936,40228.535349,40342.302566,False,False,False,False
2457103.930804,105806,40240.823641,15.269125,40220.019923,40334.470889,False,False,False,False
2457103.951236,105807,40240.650232,14.545393,40220.785544,40335.920952,False,False,False,False
2457103.971667,105808,40234.656343,14.541163,40214.442291,40330.262832,False,False,False,False
2457103.992099,105809,40235.413465,13.840830,40215.284154,40331.790496,False,False,False,False
2457104.012531,105810,40215.032248,15.696210,40195.061986,40312.254792,False,False,False,False
2457104.032962,105811,40245.178174,15.171630,40223.161556,40341.041466,False,False,False,False
2457104.053394,105812,40230.170667,14.803405,40208.344930,40326.912584,False,False,False,False
2457104.073825,105813,40234.888956,14.359663,40212.323080,40331.579105,False,False,False,False
2457104.094257,105814,40219.364213,15.984935,40195.790306,40315.735308,False,False,False,False
2457104.114688,105815,40224.432261,15.694197,40200.920898,40321.555480,False,False,False,False
2457104.135120,105816,40239.749677,14.653594,40216.219013,40337.543768,False,False,False,False
2457104.155552,105817,40241.345738,14.785865,40217.987971,40340.003473,False,False,False,False
2457104.175983,105818,40235.505872,14.796935,40210.957276,40333.664087,False,False,False,False
2457104.196415,105819,40228.024230,15.892674,40203.540381,40326.939061,False,False,False,False
2457104.216846,105820,40227.196079,14.999676,40200.831990,40324.923080,False,False,False,False
2457104.237278,105821,40215.361555,15.613489,40190.628669,40315.412698,False,False,False,False
2457104.257709,105822,40221.127946,14.552684,40196.936147,40322.413640,False,False,False,False
2457104.278141,105823,40219.280947,14.295370,40196.779032,40322.950497,False,False,False,False
2457104.298573,105824,40219.157101,15.088978,40197.453636,40324.319574,False,False,False,False
2457104.319004,105825,40208.747024,15.029286,40191.166534,40318.727425,False,False,False,False
2457104.339436,105826,40224.463346,14.252695,40210.254975,40338.511299,False,False,False,False
2457104.359867,105827,40191.293660,14.809943,40181.208453,40310.160679,False,False,False,False
2457104.380299,105828,40209.387307,14.893237,40201.181966,40330.830540,False,False,False,False
2457104.400731,105829,40184.023792,15.491390,40177.175802,40307.521172,False,False,False,False
2457104.421162,105830,40208.979309,14.797989,40201.076006,40332.118605,False,False,False,False
2457104.441594,105831,40210.322929,14.047844,40204.703606,40336.443856,False,False,False,False
2457104.462025,105832,40202.105229,14.934073,40197.095666,40329.533976,False,False,False,False
2457104.482457,105833,40191.137605,14.083598,40187.544744,40320.681521,False,False,False,False
2457104.502888,105834,40218.078210,13.524173,40217.541808,40351.377439,False,False,False,False
2457104.523320,105835,40186.244417,14.681616,40186.485684,40321.020551,False,False,False,False
2457104.543752,105836,40186.502838,15.053482,40187.808434,40323.042905,False,False,False,False
2457104.564183,105837,40177.734937,14.960036,40179.591449,40315.525885,False,False,False,False
